Country,date,cases,new_cases,percentage_cases,deaths,new_deaths,death_rate,alpha3
World,2019-12-31,27.0,27.0,0.0,0.0,0.0,0.0,World
World,2020-01-01,27.0,0.0,0.0,0.0,0.0,0.0,World
World,2020-01-02,27.0,0.0,0.0,0.0,0.0,0.0,World
World,2020-01-03,44.0,17.0,62.962962962962955,0.0,0.0,0.0,World
World,2020-01-04,44.0,0.0,0.0,0.0,0.0,0.0,World
World,2020-01-05,59.0,15.0,34.09090909090908,0.0,0.0,0.0,World
World,2020-01-06,59.0,0.0,0.0,0.0,0.0,0.0,World
World,2020-01-07,59.0,0.0,0.0,0.0,0.0,0.0,World
World,2020-01-08,59.0,0.0,0.0,0.0,0.0,0.0,World
World,2020-01-09,59.0,0.0,0.0,0.0,0.0,0.0,World
World,2020-01-10,59.0,0.0,0.0,0.0,0.0,0.0,World
World,2020-01-11,59.0,0.0,0.0,1.0,1.0,1.694915254237288,World
World,2020-01-12,59.0,0.0,0.0,1.0,0.0,1.694915254237288,World
World,2020-01-13,60.0,1.0,1.6949152542372836,1.0,0.0,1.6666666666666667,World
World,2020-01-14,60.0,0.0,0.0,1.0,0.0,1.6666666666666667,World
World,2020-01-15,61.0,1.0,1.6666666666666607,2.0,1.0,3.278688524590164,World
World,2020-01-16,61.0,0.0,0.0,2.0,0.0,3.278688524590164,World
World,2020-01-17,66.0,5.0,8.196721311475418,2.0,0.0,3.0303030303030303,World
World,2020-01-18,83.0,17.0,25.757575757575758,2.0,0.0,2.4096385542168677,World
World,2020-01-19,219.0,136.0,163.85542168674698,3.0,1.0,1.36986301369863,World
World,2020-01-20,239.0,20.0,9.1324200913242,3.0,0.0,1.2552301255230125,World
World,2020-01-21,392.0,153.0,64.01673640167364,6.0,3.0,1.530612244897959,World
World,2020-01-22,534.0,142.0,36.224489795918366,17.0,11.0,3.1835205992509366,World
World,2020-01-23,631.0,97.0,18.16479400749065,17.0,0.0,2.694136291600634,World
World,2020-01-24,897.0,266.0,42.15530903328051,26.0,9.0,2.898550724637681,World
World,2020-01-25,1350.0,453.0,50.501672240802684,41.0,15.0,3.037037037037037,World
World,2020-01-26,2023.0,673.0,49.85185185185186,56.0,15.0,2.768166089965398,World
World,2020-01-27,2820.0,797.0,39.396935244686105,81.0,25.0,2.872340425531915,World
World,2020-01-28,4587.0,1767.0,62.6595744680851,106.0,25.0,2.3108785698713756,World
World,2020-01-29,6067.0,1480.0,32.26509701329845,132.0,26.0,2.1757046316136477,World
World,2020-01-30,7823.0,1756.0,28.943464644799732,170.0,38.0,2.1730793813115175,World
World,2020-01-31,9826.0,2003.0,25.603988239805698,213.0,43.0,2.167718298392021,World
World,2020-02-01,11946.0,2120.0,21.575412171789132,259.0,46.0,2.1680897371505106,World
World,2020-02-02,14554.0,2608.0,21.83157542273564,305.0,46.0,2.0956438092620586,World
World,2020-02-03,17372.0,2818.0,19.36237460491961,362.0,57.0,2.083813032466037,World
World,2020-02-04,20615.0,3243.0,18.66797144830763,427.0,65.0,2.071307300509338,World
World,2020-02-05,24522.0,3907.0,18.95221925782198,493.0,66.0,2.0104396052524263,World
World,2020-02-06,28273.0,3751.0,15.296468477285696,565.0,72.0,1.9983730060481733,World
World,2020-02-07,31491.0,3218.0,11.381883776040747,638.0,73.0,2.025975675589851,World
World,2020-02-08,34933.0,3442.0,10.930107014702607,724.0,86.0,2.072538860103627,World
World,2020-02-09,37552.0,2619.0,7.497208942833433,813.0,89.0,2.1649978696207923,World
World,2020-02-10,40540.0,2988.0,7.956966340008531,910.0,97.0,2.2446965959546126,World
World,2020-02-11,43105.0,2565.0,6.327084361124813,1018.0,108.0,2.3616749797007306,World
World,2020-02-12,45177.0,2072.0,4.80686695278969,1115.0,97.0,2.468070035637603,World
World,2020-02-13,60328.0,15151.0,33.53697678022003,1370.0,255.0,2.270918976263095,World
World,2020-02-14,64543.0,4215.0,6.9868054634663945,1383.0,13.0,2.142757541483972,World
World,2020-02-15,67103.0,2560.0,3.966348016051313,1527.0,144.0,2.2756061576978674,World
World,2020-02-16,69265.0,2162.0,3.221912582149833,1669.0,142.0,2.4095863711831376,World
World,2020-02-17,71332.0,2067.0,2.9841911499314255,1775.0,106.0,2.488364268491,World
World,2020-02-18,73327.0,1995.0,2.796781248247626,1873.0,98.0,2.5543115087212076,World
World,2020-02-19,75191.0,1864.0,2.5420377214395717,2012.0,139.0,2.675852163157825,World
World,2020-02-20,75723.0,532.0,0.7075314864811055,2128.0,116.0,2.81024259472023,World
World,2020-02-21,76719.0,996.0,1.3153203121904822,2247.0,119.0,2.928870292887029,World
World,2020-02-22,77804.0,1085.0,1.4142520105840717,2359.0,112.0,3.0319777903449694,World
World,2020-02-23,78812.0,1008.0,1.2955632101177228,2463.0,104.0,3.1251586052885347,World
World,2020-02-24,79339.0,527.0,0.6686798964624652,2619.0,156.0,3.3010247167219147,World
World,2020-02-25,80132.0,793.0,0.9995084384728736,2698.0,79.0,3.366944541506514,World
World,2020-02-26,80995.0,863.0,1.0769729945589779,2762.0,64.0,3.410087042410025,World
World,2020-02-27,82101.0,1106.0,1.3655163899006117,2800.0,38.0,3.410433490456876,World
World,2020-02-28,83365.0,1264.0,1.539567118549101,2857.0,57.0,3.427097702872908,World
World,2020-02-29,85203.0,1838.0,2.2047621903676706,2921.0,64.0,3.428283041676936,World
World,2020-03-01,87024.0,1821.0,2.137248688426463,2979.0,58.0,3.42319360176503,World
World,2020-03-02,89068.0,2044.0,2.3487773487773422,3046.0,67.0,3.4198589841469436,World
World,2020-03-03,90865.0,1797.0,2.017559617371001,3118.0,72.0,3.4314642601661802,World
World,2020-03-04,93077.0,2212.0,2.434380674627201,3202.0,84.0,3.440162446146738,World
World,2020-03-05,95316.0,2239.0,2.4055352020370124,3282.0,80.0,3.443283394183558,World
World,2020-03-06,98172.0,2856.0,2.9963489865290294,3385.0,103.0,3.448029988184004,World
World,2020-03-07,102133.0,3961.0,4.034755327384598,3488.0,103.0,3.4151547491995733,World
World,2020-03-08,105824.0,3691.0,3.6139151890182353,3585.0,97.0,3.3877003326277593,World
World,2020-03-09,109695.0,3871.0,3.657960387057746,3814.0,229.0,3.4769132594922287,World
World,2020-03-10,114232.0,4537.0,4.13601349195496,4023.0,209.0,3.5217802367112543,World
World,2020-03-11,118610.0,4378.0,3.832551299110576,4292.0,269.0,3.6185819070904643,World
World,2020-03-12,125497.0,6887.0,5.806424416153777,4618.0,326.0,3.6797692375116533,World
World,2020-03-13,133852.0,8355.0,6.657529662063633,4969.0,351.0,3.712309117532797,World
World,2020-03-14,143227.0,9375.0,7.004004422795318,5407.0,438.0,3.7751261982726723,World
World,2020-03-15,154774.0,11547.0,8.062027411032835,5761.0,354.0,3.722201403336477,World
World,2020-03-16,167418.0,12644.0,8.169330766149363,6506.0,745.0,3.8860815443978542,World
World,2020-03-17,180096.0,12678.0,7.572662437730715,7102.0,596.0,3.943452380952381,World
World,2020-03-18,194836.0,14740.0,8.184523809523814,7891.0,789.0,4.05007288180829,World
World,2020-03-19,213150.0,18314.0,9.399700260732114,8842.0,951.0,4.14825240441004,World
World,2020-03-20,242364.0,29214.0,13.705840957072478,9883.0,1041.0,4.0777508210790385,World
World,2020-03-21,271106.0,28742.0,11.859021966958782,11249.0,1366.0,4.149299535974858,World
World,2020-03-22,305188.0,34082.0,12.571466511253892,12944.0,1695.0,4.241320104329135,World
World,2020-03-23,338133.0,32945.0,10.794985386057121,14601.0,1657.0,4.318123341998563,World
World,2020-03-24,377918.0,39785.0,11.766080211041219,16363.0,1762.0,4.329775242248318,World
World,2020-03-25,416845.0,38927.0,10.300382622685333,18563.0,2200.0,4.453214024397558,World
World,2020-03-26,468049.0,51204.0,12.283702575297784,20989.0,2426.0,4.484359543552064,World
World,2020-03-27,527767.0,59718.0,12.758920540370777,23670.0,2681.0,4.484933692330138,World
World,2020-03-28,591690.0,63923.0,12.111973655040952,26988.0,3318.0,4.561172235461137,World
World,2020-03-29,656868.0,65178.0,11.015565583329101,30449.0,3461.0,4.635482319126521,World
World,2020-03-30,715358.0,58490.0,8.904376526181812,33574.0,3125.0,4.6933143964280815,World
World,2020-03-31,777133.0,61775.0,8.635536332857118,37272.0,3698.0,4.796090244526999,World
World,2020-04-01,851341.0,74208.0,9.548944646540548,41889.0,4617.0,4.920355063364739,World
World,2020-04-02,928490.0,77149.0,9.06205621484224,46884.0,4995.0,5.049488955185301,World
World,2020-04-03,1005937.0,77447.0,8.341177610959738,51572.0,4688.0,5.126762411562553,World
World,2020-04-04,1087651.0,81714.0,8.12317272354035,58158.0,6586.0,5.347119618333454,World
World,2020-04-05,1174364.0,86713.0,7.972502208888699,64273.0,6115.0,5.473004962686185,World
World,2020-04-06,1245596.0,71232.0,6.065581029391232,68928.0,4655.0,5.533736460296918,World
World,2020-04-07,1316986.0,71390.0,5.731392843265382,74065.0,5137.0,5.623825917663513,World
World,2020-04-08,1391888.0,74902.0,5.687380124010422,81477.0,7412.0,5.853703746278436,World
World,2020-04-09,1476818.0,84930.0,6.101784051590364,87816.0,6339.0,5.946298054330324,World
World,2020-04-10,1563857.0,87039.0,5.893684936126187,95044.0,7228.0,6.077537779988836,World
Afghanistan,2019-12-31,0.0,0.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-01-01,0.0,0.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-01-02,0.0,0.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-01-03,0.0,0.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-01-04,0.0,0.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-01-05,0.0,0.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-01-06,0.0,0.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-01-07,0.0,0.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-01-08,0.0,0.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-01-09,0.0,0.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-01-10,0.0,0.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-01-11,0.0,0.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-01-12,0.0,0.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-01-13,0.0,0.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-01-14,0.0,0.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-01-15,0.0,0.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-01-16,0.0,0.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-01-17,0.0,0.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-01-18,0.0,0.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-01-19,0.0,0.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-01-20,0.0,0.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-01-21,0.0,0.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-01-22,0.0,0.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-01-23,0.0,0.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-01-24,0.0,0.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-01-25,0.0,0.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-01-26,0.0,0.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-01-27,0.0,0.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-01-28,0.0,0.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-01-29,0.0,0.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-01-30,0.0,0.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-01-31,0.0,0.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-02-02,0.0,0.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-02-03,0.0,0.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-02-04,0.0,0.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-02-05,0.0,0.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-02-06,0.0,0.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-02-07,0.0,0.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-02-08,0.0,0.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-02-09,0.0,0.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-02-10,0.0,0.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-02-11,0.0,0.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-02-12,0.0,0.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-02-13,0.0,0.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-02-14,0.0,0.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-02-15,0.0,0.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-02-16,0.0,0.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-02-17,0.0,0.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-02-18,0.0,0.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-02-19,0.0,0.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-02-20,0.0,0.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-02-21,0.0,0.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-02-22,0.0,0.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-02-23,0.0,0.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-02-24,0.0,0.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-02-25,1.0,1.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-02-26,1.0,0.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-02-27,1.0,0.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-02-28,1.0,0.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-02-29,1.0,0.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-03-01,1.0,0.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-03-02,1.0,0.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-03-03,0.0,0.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-03-04,0.0,0.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-03-05,0.0,0.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-03-06,0.0,0.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-03-07,0.0,0.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-03-08,4.0,3.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-03-09,0.0,0.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-03-10,0.0,0.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-03-11,7.0,3.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-03-12,0.0,0.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-03-13,0.0,0.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-03-14,0.0,0.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-03-15,10.0,3.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-03-16,16.0,6.0,60.00000000000001,0.0,0.0,0.0,AFG
Afghanistan,2020-03-17,21.0,5.0,31.25,0.0,0.0,0.0,AFG
Afghanistan,2020-03-18,22.0,1.0,4.761904761904767,0.0,0.0,0.0,AFG
Afghanistan,2020-03-19,22.0,0.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-03-20,22.0,0.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-03-21,24.0,2.0,9.090909090909083,0.0,0.0,0.0,AFG
Afghanistan,2020-03-22,24.0,0.0,0.0,0.0,0.0,0.0,AFG
Afghanistan,2020-03-23,34.0,10.0,41.66666666666667,0.0,0.0,0.0,AFG
Afghanistan,2020-03-24,40.0,6.0,17.647058823529417,1.0,1.0,2.5,AFG
Afghanistan,2020-03-25,42.0,2.0,5.000000000000004,1.0,0.0,2.380952380952381,AFG
Afghanistan,2020-03-26,75.0,33.0,78.57142857142858,1.0,0.0,1.3333333333333335,AFG
Afghanistan,2020-03-27,75.0,0.0,0.0,1.0,0.0,1.3333333333333335,AFG
Afghanistan,2020-03-28,91.0,16.0,21.333333333333336,2.0,1.0,2.197802197802198,AFG
Afghanistan,2020-03-29,106.0,15.0,16.483516483516492,3.0,1.0,2.8301886792452833,AFG
Afghanistan,2020-03-30,114.0,8.0,7.547169811320753,4.0,1.0,3.508771929824561,AFG
Afghanistan,2020-03-31,141.0,27.0,23.684210526315795,4.0,0.0,2.8368794326241136,AFG
Afghanistan,2020-04-01,166.0,25.0,17.730496453900702,4.0,0.0,2.4096385542168677,AFG
Afghanistan,2020-04-02,192.0,26.0,15.662650602409634,4.0,0.0,2.083333333333333,AFG
Afghanistan,2020-04-03,235.0,43.0,22.395833333333325,4.0,0.0,1.702127659574468,AFG
Afghanistan,2020-04-04,235.0,0.0,0.0,4.0,0.0,1.702127659574468,AFG
Afghanistan,2020-04-05,270.0,35.0,14.893617021276606,5.0,1.0,1.8518518518518516,AFG
Afghanistan,2020-04-06,299.0,29.0,10.74074074074074,7.0,2.0,2.341137123745819,AFG
Afghanistan,2020-04-07,337.0,38.0,12.70903010033444,7.0,0.0,2.0771513353115725,AFG
Afghanistan,2020-04-08,367.0,30.0,8.902077151335309,11.0,4.0,2.997275204359673,AFG
Afghanistan,2020-04-09,423.0,56.0,15.258855585831066,14.0,3.0,3.309692671394799,AFG
Afghanistan,2020-04-10,484.0,61.0,14.42080378250592,15.0,1.0,3.0991735537190084,AFG
Albania,2019-12-31,0.0,0.0,0.0,0.0,0.0,0.0,ALB
Albania,2020-01-01,0.0,0.0,0.0,0.0,0.0,0.0,ALB
Albania,2020-01-02,0.0,0.0,0.0,0.0,0.0,0.0,ALB
Albania,2020-01-03,0.0,0.0,0.0,0.0,0.0,0.0,ALB
Albania,2020-01-04,0.0,0.0,0.0,0.0,0.0,0.0,ALB
Albania,2020-01-05,0.0,0.0,0.0,0.0,0.0,0.0,ALB
Albania,2020-01-06,0.0,0.0,0.0,0.0,0.0,0.0,ALB
Albania,2020-01-07,0.0,0.0,0.0,0.0,0.0,0.0,ALB
Albania,2020-01-08,0.0,0.0,0.0,0.0,0.0,0.0,ALB
Albania,2020-01-09,0.0,0.0,0.0,0.0,0.0,0.0,ALB
Albania,2020-01-10,0.0,0.0,0.0,0.0,0.0,0.0,ALB
Albania,2020-01-11,0.0,0.0,0.0,0.0,0.0,0.0,ALB
Albania,2020-01-12,0.0,0.0,0.0,0.0,0.0,0.0,ALB
Albania,2020-01-13,0.0,0.0,0.0,0.0,0.0,0.0,ALB
Albania,2020-01-14,0.0,0.0,0.0,0.0,0.0,0.0,ALB
Albania,2020-01-15,0.0,0.0,0.0,0.0,0.0,0.0,ALB
Albania,2020-01-16,0.0,0.0,0.0,0.0,0.0,0.0,ALB
Albania,2020-01-17,0.0,0.0,0.0,0.0,0.0,0.0,ALB
Albania,2020-01-18,0.0,0.0,0.0,0.0,0.0,0.0,ALB
Albania,2020-01-19,0.0,0.0,0.0,0.0,0.0,0.0,ALB
Albania,2020-01-20,0.0,0.0,0.0,0.0,0.0,0.0,ALB
Albania,2020-01-21,0.0,0.0,0.0,0.0,0.0,0.0,ALB
Albania,2020-01-22,0.0,0.0,0.0,0.0,0.0,0.0,ALB
Albania,2020-01-23,0.0,0.0,0.0,0.0,0.0,0.0,ALB
Albania,2020-01-24,0.0,0.0,0.0,0.0,0.0,0.0,ALB
Albania,2020-01-25,0.0,0.0,0.0,0.0,0.0,0.0,ALB
Albania,2020-01-26,0.0,0.0,0.0,0.0,0.0,0.0,ALB
Albania,2020-01-27,0.0,0.0,0.0,0.0,0.0,0.0,ALB
Albania,2020-01-28,0.0,0.0,0.0,0.0,0.0,0.0,ALB
Albania,2020-01-29,0.0,0.0,0.0,0.0,0.0,0.0,ALB
Albania,2020-01-30,0.0,0.0,0.0,0.0,0.0,0.0,ALB
Albania,2020-01-31,0.0,0.0,0.0,0.0,0.0,0.0,ALB
Albania,2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0,ALB
Albania,2020-02-02,0.0,0.0,0.0,0.0,0.0,0.0,ALB
Albania,2020-02-03,0.0,0.0,0.0,0.0,0.0,0.0,ALB
Albania,2020-02-04,0.0,0.0,0.0,0.0,0.0,0.0,ALB
Albania,2020-02-05,0.0,0.0,0.0,0.0,0.0,0.0,ALB
Albania,2020-02-06,0.0,0.0,0.0,0.0,0.0,0.0,ALB
Albania,2020-02-07,0.0,0.0,0.0,0.0,0.0,0.0,ALB
Albania,2020-02-08,0.0,0.0,0.0,0.0,0.0,0.0,ALB
Albania,2020-02-09,0.0,0.0,0.0,0.0,0.0,0.0,ALB
Albania,2020-02-10,0.0,0.0,0.0,0.0,0.0,0.0,ALB
Albania,2020-02-11,0.0,0.0,0.0,0.0,0.0,0.0,ALB
Albania,2020-02-12,0.0,0.0,0.0,0.0,0.0,0.0,ALB
Albania,2020-02-13,0.0,0.0,0.0,0.0,0.0,0.0,ALB
Albania,2020-02-14,0.0,0.0,0.0,0.0,0.0,0.0,ALB
Albania,2020-02-15,0.0,0.0,0.0,0.0,0.0,0.0,ALB
Albania,2020-02-16,0.0,0.0,0.0,0.0,0.0,0.0,ALB
Albania,2020-02-17,0.0,0.0,0.0,0.0,0.0,0.0,ALB
Albania,2020-02-18,0.0,0.0,0.0,0.0,0.0,0.0,ALB
Albania,2020-02-19,0.0,0.0,0.0,0.0,0.0,0.0,ALB
Albania,2020-02-20,0.0,0.0,0.0,0.0,0.0,0.0,ALB
Albania,2020-02-21,0.0,0.0,0.0,0.0,0.0,0.0,ALB
Albania,2020-02-22,0.0,0.0,0.0,0.0,0.0,0.0,ALB
Albania,2020-02-23,0.0,0.0,0.0,0.0,0.0,0.0,ALB
Albania,2020-02-24,0.0,0.0,0.0,0.0,0.0,0.0,ALB
Albania,2020-02-25,0.0,0.0,0.0,0.0,0.0,0.0,ALB
Albania,2020-02-26,0.0,0.0,0.0,0.0,0.0,0.0,ALB
Albania,2020-02-27,0.0,0.0,0.0,0.0,0.0,0.0,ALB
Albania,2020-02-28,0.0,0.0,0.0,0.0,0.0,0.0,ALB
Albania,2020-02-29,0.0,0.0,0.0,0.0,0.0,0.0,ALB
Albania,2020-03-01,0.0,0.0,0.0,0.0,0.0,0.0,ALB
Albania,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0,ALB
Albania,2020-03-03,0.0,0.0,0.0,0.0,0.0,0.0,ALB
Albania,2020-03-04,0.0,0.0,0.0,0.0,0.0,0.0,ALB
Albania,2020-03-05,0.0,0.0,0.0,0.0,0.0,0.0,ALB
Albania,2020-03-06,0.0,0.0,0.0,0.0,0.0,0.0,ALB
Albania,2020-03-07,0.0,0.0,0.0,0.0,0.0,0.0,ALB
Albania,2020-03-08,0.0,0.0,0.0,0.0,0.0,0.0,ALB
Albania,2020-03-09,2.0,2.0,0.0,0.0,0.0,0.0,ALB
Albania,2020-03-10,6.0,4.0,200.0,0.0,0.0,0.0,ALB
Albania,2020-03-11,10.0,4.0,66.66666666666667,0.0,0.0,0.0,ALB
Albania,2020-03-12,11.0,1.0,10.000000000000009,1.0,1.0,9.090909090909092,ALB
Albania,2020-03-13,23.0,12.0,109.09090909090908,1.0,0.0,4.3478260869565215,ALB
Albania,2020-03-14,33.0,10.0,43.47826086956521,1.0,0.0,3.0303030303030303,ALB
Albania,2020-03-15,38.0,5.0,15.15151515151516,1.0,0.0,2.631578947368421,ALB
Albania,2020-03-16,42.0,4.0,10.526315789473696,1.0,0.0,2.380952380952381,ALB
Albania,2020-03-17,51.0,9.0,21.42857142857142,1.0,0.0,1.9607843137254901,ALB
Albania,2020-03-18,55.0,4.0,7.843137254901955,1.0,0.0,1.8181818181818181,ALB
Albania,2020-03-19,59.0,4.0,7.272727272727275,2.0,1.0,3.389830508474576,ALB
Albania,2020-03-20,70.0,11.0,18.644067796610166,2.0,0.0,2.857142857142857,ALB
Albania,2020-03-21,70.0,0.0,0.0,2.0,0.0,2.857142857142857,ALB
Albania,2020-03-22,76.0,6.0,8.571428571428562,2.0,0.0,2.631578947368421,ALB
Albania,2020-03-23,89.0,13.0,17.105263157894733,2.0,0.0,2.247191011235955,ALB
Albania,2020-03-24,100.0,11.0,12.35955056179776,4.0,2.0,4.0,ALB
Albania,2020-03-25,123.0,23.0,23.0,5.0,1.0,4.0650406504065035,ALB
Albania,2020-03-26,146.0,23.0,18.699186991869922,5.0,0.0,3.4246575342465753,ALB
Albania,2020-03-27,174.0,28.0,19.17808219178083,6.0,1.0,3.4482758620689653,ALB
Albania,2020-03-28,186.0,12.0,6.896551724137923,9.0,3.0,4.838709677419355,ALB
Albania,2020-03-29,197.0,11.0,5.913978494623651,10.0,1.0,5.0761421319796955,ALB
Albania,2020-03-30,212.0,15.0,7.614213197969533,10.0,0.0,4.716981132075472,ALB
Albania,2020-03-31,223.0,11.0,5.188679245283012,12.0,2.0,5.381165919282512,ALB
Albania,2020-04-01,243.0,20.0,8.968609865470857,15.0,3.0,6.172839506172839,ALB
Albania,2020-04-02,259.0,16.0,6.584362139917688,15.0,0.0,5.7915057915057915,ALB
Albania,2020-04-03,277.0,18.0,6.949806949806958,16.0,1.0,5.776173285198556,ALB
Albania,2020-04-04,304.0,27.0,9.747292418772568,17.0,1.0,5.592105263157895,ALB
Albania,2020-04-05,333.0,29.0,9.539473684210531,19.0,2.0,5.7057057057057055,ALB
Albania,2020-04-06,361.0,28.0,8.40840840840842,21.0,2.0,5.8171745152354575,ALB
Albania,2020-04-07,377.0,16.0,4.432132963988922,22.0,1.0,5.835543766578249,ALB
Albania,2020-04-08,383.0,6.0,1.5915119363395291,22.0,0.0,5.7441253263707575,ALB
Albania,2020-04-09,400.0,17.0,4.438642297650142,22.0,0.0,5.5,ALB
Albania,2020-04-10,409.0,9.0,2.2499999999999964,23.0,1.0,5.623471882640587,ALB
Algeria,2019-12-31,0.0,0.0,0.0,0.0,0.0,0.0,DZA
Algeria,2020-01-01,0.0,0.0,0.0,0.0,0.0,0.0,DZA
Algeria,2020-01-02,0.0,0.0,0.0,0.0,0.0,0.0,DZA
Algeria,2020-01-03,0.0,0.0,0.0,0.0,0.0,0.0,DZA
Algeria,2020-01-04,0.0,0.0,0.0,0.0,0.0,0.0,DZA
Algeria,2020-01-05,0.0,0.0,0.0,0.0,0.0,0.0,DZA
Algeria,2020-01-06,0.0,0.0,0.0,0.0,0.0,0.0,DZA
Algeria,2020-01-07,0.0,0.0,0.0,0.0,0.0,0.0,DZA
Algeria,2020-01-08,0.0,0.0,0.0,0.0,0.0,0.0,DZA
Algeria,2020-01-09,0.0,0.0,0.0,0.0,0.0,0.0,DZA
Algeria,2020-01-10,0.0,0.0,0.0,0.0,0.0,0.0,DZA
Algeria,2020-01-11,0.0,0.0,0.0,0.0,0.0,0.0,DZA
Algeria,2020-01-12,0.0,0.0,0.0,0.0,0.0,0.0,DZA
Algeria,2020-01-13,0.0,0.0,0.0,0.0,0.0,0.0,DZA
Algeria,2020-01-14,0.0,0.0,0.0,0.0,0.0,0.0,DZA
Algeria,2020-01-15,0.0,0.0,0.0,0.0,0.0,0.0,DZA
Algeria,2020-01-16,0.0,0.0,0.0,0.0,0.0,0.0,DZA
Algeria,2020-01-17,0.0,0.0,0.0,0.0,0.0,0.0,DZA
